ªL­§Íº,neutral,89,1,3rd
ªL­§Íº,neutral,88,2,3rd
ªL­§Íº,neutral,90,3,3rd
ªL­§Íº,neutral,91,4,3rd
ªL­§Íº,neutral,92,5,3rd
ªL­§Íº,neutral,93,6,3rd
ªL­§Íº,neutral,92,7,3rd
ªL­§Íº,neutral,91,8,3rd
ªL­§Íº,neutral,94,9,3rd
ªL­§Íº,neutral,96,10,3rd
ªL­§Íº,neutral,95,11,3rd
ªL­§Íº,neutral,94,12,3rd
ªL­§Íº,neutral,95,13,3rd
ªL­§Íº,neutral,94,14,3rd
ªL­§Íº,neutral,95,15,3rd
ªL­§Íº,neutral,96,16,3rd
ªL­§Íº,neutral,98,17,3rd
ªL­§Íº,neutral,99,18,3rd
ªL­§Íº,neutral,98,19,3rd
ªL­§Íº,neutral,95,20,3rd
ªL­§Íº,neutral,94,21,3rd
ªL­§Íº,neutral,97,22,3rd
ªL­§Íº,neutral,98,23,3rd
ªL­§Íº,neutral,95,24,3rd
ªL­§Íº,neutral,97,25,3rd
ªL­§Íº,neutral,95,26,3rd
ªL­§Íº,neutral,96,27,3rd
ªL­§Íº,neutral,99,28,3rd
ªL­§Íº,neutral,100,29,3rd
ªL­§Íº,neutral,101,30,3rd
ªL­§Íº,neutral,102,31,3rd
ªL­§Íº,neutral,97,32,3rd
ªL­§Íº,neutral,96,33,3rd
ªL­§Íº,neutral,95,34,3rd
ªL­§Íº,neutral,100,35,3rd
ªL­§Íº,neutral,101,36,3rd
ªL­§Íº,neutral,100,37,3rd
ªL­§Íº,neutral,99,38,3rd
ªL­§Íº,neutral,98,39,3rd
ªL­§Íº,neutral,96,40,3rd
ªL­§Íº,neutral,97,41,3rd
ªL­§Íº,neutral,92,42,3rd
ªL­§Íº,neutral,91,43,3rd
ªL­§Íº,neutral,90,44,3rd
ªL­§Íº,neutral,89,45,3rd
ªL­§Íº,neutral,88,46,3rd
ªL­§Íº,neutral,91,47,3rd
ªL­§Íº,neutral,90,48,3rd
ªL­§Íº,neutral,99,49,3rd
ªL­§Íº,neutral,100,50,3rd
ªL­§Íº,neutral,101,51,3rd
ªL­§Íº,neutral,103,52,3rd
ªL­§Íº,neutral,104,53,3rd
ªL­§Íº,neutral,105,54,3rd
ªL­§Íº,neutral,103,55,3rd
ªL­§Íº,neutral,104,56,3rd
ªL­§Íº,neutral,98,57,3rd
ªL­§Íº,neutral,97,58,3rd
ªL­§Íº,neutral,96,59,3rd
ªL­§Íº,neutral,95,60,3rd
ªL­§Íº,neutral,94,61,3rd
ªL­§Íº,neutral,92,62,3rd
ªL­§Íº,neutral,94,63,3rd
ªL­§Íº,neutral,93,64,3rd
ªL­§Íº,neutral,95,65,3rd
ªL­§Íº,neutral,106,66,3rd
ªL­§Íº,neutral,105,67,3rd
ªL­§Íº,neutral,104,68,3rd
ªL­§Íº,neutral,102,69,3rd
ªL­§Íº,neutral,101,70,3rd
ªL­§Íº,neutral,100,71,3rd
ªL­§Íº,neutral,99,72,3rd
ªL­§Íº,neutral,98,73,3rd
ªL­§Íº,neutral,99,74,3rd
ªL­§Íº,neutral,98,75,3rd
ªL­§Íº,neutral,99,76,3rd
ªL­§Íº,neutral,100,77,3rd
ªL­§Íº,neutral,101,78,3rd
ªL­§Íº,neutral,98,79,3rd
ªL­§Íº,neutral,97,80,3rd
ªL­§Íº,neutral,96,81,3rd
ªL­§Íº,neutral,98,82,3rd
ªL­§Íº,neutral,99,83,3rd
ªL­§Íº,neutral,104,84,3rd
ªL­§Íº,neutral,105,85,3rd
ªL­§Íº,neutral,102,86,3rd
ªL­§Íº,neutral,101,87,3rd
ªL­§Íº,neutral,97,88,3rd
ªL­§Íº,neutral,95,89,3rd
ªL­§Íº,neutral,94,90,3rd
ªL­§Íº,neutral,95,91,3rd
ªL­§Íº,neutral,94,92,3rd
ªL­§Íº,neutral,96,93,3rd
ªL­§Íº,neutral,97,94,3rd
ªL­§Íº,neutral,96,95,3rd
ªL­§Íº,neutral,95,96,3rd
ªL­§Íº,neutral,97,97,3rd
ªL­§Íº,neutral,98,98,3rd
ªL­§Íº,neutral,99,99,3rd
ªL­§Íº,neutral,100,100,3rd
ªL­§Íº,neutral,101,101,3rd
ªL­§Íº,neutral,102,102,3rd
ªL­§Íº,neutral,96,103,3rd
ªL­§Íº,neutral,97,104,3rd
ªL­§Íº,neutral,98,105,3rd
ªL­§Íº,neutral,99,106,3rd
ªL­§Íº,neutral,101,107,3rd
ªL­§Íº,neutral,102,108,3rd
ªL­§Íº,neutral,103,109,3rd
ªL­§Íº,neutral,99,110,3rd
ªL­§Íº,neutral,98,111,3rd
ªL­§Íº,neutral,97,112,3rd
ªL­§Íº,neutral,96,113,3rd
ªL­§Íº,neutral,95,114,3rd
ªL­§Íº,neutral,99,115,3rd
ªL­§Íº,neutral,102,116,3rd
ªL­§Íº,neutral,99,117,3rd
ªL­§Íº,neutral,102,118,3rd
ªL­§Íº,neutral,104,119,3rd
ªL­§Íº,neutral,106,120,3rd
ªL­§Íº,neutral,107,121,3rd
ªL­§Íº,neutral,105,122,3rd
ªL­§Íº,neutral,103,123,3rd
ªL­§Íº,neutral,102,124,3rd
ªL­§Íº,neutral,101,125,3rd
ªL­§Íº,neutral,100,126,3rd
ªL­§Íº,neutral,102,127,3rd
ªL­§Íº,neutral,101,128,3rd
ªL­§Íº,neutral,100,129,3rd
ªL­§Íº,neutral,99,130,3rd
ªL­§Íº,neutral,101,131,3rd
ªL­§Íº,neutral,100,132,3rd
ªL­§Íº,neutral,98,133,3rd
ªL­§Íº,neutral,96,134,3rd
ªL­§Íº,neutral,98,135,3rd
ªL­§Íº,neutral,99,136,3rd
ªL­§Íº,neutral,101,137,3rd
ªL­§Íº,neutral,98,138,3rd
ªL­§Íº,neutral,96,139,3rd
ªL­§Íº,neutral,95,140,3rd
ªL­§Íº,neutral,96,141,3rd
ªL­§Íº,neutral,97,142,3rd
ªL­§Íº,neutral,98,143,3rd
ªL­§Íº,neutral,95,144,3rd
ªL­§Íº,neutral,94,145,3rd
ªL­§Íº,neutral,93,146,3rd
ªL­§Íº,neutral,92,147,3rd
ªL­§Íº,neutral,88,148,3rd
ªL­§Íº,neutral,87,149,3rd
ªL­§Íº,neutral,90,150,3rd
ªL­§Íº,neutral,91,151,3rd
ªL­§Íº,neutral,94,152,3rd
ªL­§Íº,neutral,95,153,3rd
ªL­§Íº,neutral,94,154,3rd
ªL­§Íº,neutral,95,155,3rd
ªL­§Íº,neutral,100,156,3rd
ªL­§Íº,neutral,101,157,3rd
ªL­§Íº,neutral,102,158,3rd
ªL­§Íº,neutral,100,159,3rd
ªL­§Íº,neutral,101,160,3rd
ªL­§Íº,neutral,97,161,3rd
ªL­§Íº,neutral,96,162,3rd
ªL­§Íº,neutral,95,163,3rd
ªL­§Íº,neutral,94,164,3rd
ªL­§Íº,neutral,96,165,3rd
ªL­§Íº,neutral,97,166,3rd
ªL­§Íº,neutral,98,167,3rd
ªL­§Íº,neutral,99,168,3rd
ªL­§Íº,neutral,96,169,3rd
ªL­§Íº,neutral,97,170,3rd
ªL­§Íº,neutral,96,171,3rd
ªL­§Íº,neutral,95,172,3rd
ªL­§Íº,neutral,96,173,3rd
ªL­§Íº,neutral,97,174,3rd
ªL­§Íº,neutral,98,175,3rd
ªL­§Íº,neutral,99,176,3rd
ªL­§Íº,neutral,98,177,3rd
ªL­§Íº,neutral,99,178,3rd
ªL­§Íº,neutral,94,179,3rd
ªL­§Íº,neutral,93,180,3rd
ªL­§Íº,neutral,92,181,3rd
ªL­§Íº,neutral,91,182,3rd
ªL­§Íº,neutral,90,183,3rd
ªL­§Íº,neutral,93,184,3rd
ªL­§Íº,neutral,95,185,3rd
ªL­§Íº,neutral,96,186,3rd
ªL­§Íº,neutral,101,187,3rd
ªL­§Íº,neutral,102,188,3rd
ªL­§Íº,neutral,97,189,3rd
